"ID","POST_ID","MS_ID","MS_SPACEID","CAP_COLOR","METER_TYPE","SMART_METE","ACTIVESENS","JURISDICTI","ON_OFF_STR","OSP_ID","RATEAREA","SFPARKAREA","STREET_NUM","STREETNAME","STREET_SEG","Location"
"2149","359-05174","359-05170","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","517","CLAY ST","4084000","(37.794709, -122.402077)"
"1357","472-00543","472-00540","3","Black","MS","N","N","SFMTA","ON","0","MC5","Civic Center","54","HYDE ST","7114000","(37.78095, -122.415283)"
"351","568-17461","568-17460","1","Black","MS","Y","N","SFMTA","ON","0","MC3"," ","1746","MISSION ST","9113000","(37.768693, -122.42011)"
"1676","681-25274","681-25270","4","Black","MS","N","N","SFMTA","ON","0","MC5","Fisherman's Wharf","2527","TAYLOR ST","12463000","(37.806203, -122.415472)"
"541","651-00112","651-00110","2","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","11","SANSOME ST","11542000","(37.790814, -122.400751)"
"87","500-15331","500-15330","1","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1533","JACKSON ST","7395000","(37.794166, -122.420809)"
"160","691-22270","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","2227","UNION ST","12872000","(37.796913, -122.436385)"
"673","324-10262","324-10260","2","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1026","BATTERY ST","2766000","(37.801186, -122.401495)"
"765","462-14210","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","1421","HAIGHT ST","6618000","(37.770045, -122.44615)"
"980","651-00182","651-00180","2","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","18","SANSOME ST","11542000","(37.790798, -122.400589)"
"605","542-10242","542-10240","2","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1024","LARKIN ST","8135000","(37.787687, -122.418325)"
"1195","614-17033","614-17030","3","Black","MS","N","N","SFMTA","ON","0","MC5","Fillmore","1703","POST ST","10645000","(37.785476, -122.429996)"
"2080","204-03050","-","0","Black","SS","N","N","SFMTA","ON","0","MC5","South Embarcadero","305","04TH ST","256000","(37.781952, -122.400921)"
"188","386-02051","386-02050","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","205","DRUMM ST","4972000","(37.795654, -122.396917)"
"1210","218-41136","218-41130","6","Black","MS","N","N","SFMTA","ON","0","MC3"," ","4113","18TH ST","892000","(37.760799, -122.435609)"
"2120","561-00377","561-00370","7","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","37","MAIN ST","8627000","(37.792561, -122.395705)"
"901","462-18090","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","1809","HAIGHT ST","6624000","(37.769293, -122.452049)"
"407","720-03431","720-03430","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","343","WASHINGTON ST","13405000","(37.795855, -122.400249)"
"173","687-00670","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","67","TAPIA DR","12375000","(37.721612, -122.480579)"
"832","500-16036","500-16030","6","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1603","JACKSON ST","7396000","(37.794055, -122.421679)"
"114","841-00340","841-00002","34","Black","MS","N","N","PORT","ON","0","PortMC1"," ","34","GREEN ST","6438001","(37.80069, -122.400106)"
"682","658-00021","658-00020","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","2","SPEAR ST","12044000","(37.79363, -122.395556)"
"1854","211-00075","211-00070","5","Black","MS","N","N","SFMTA","ON","0","MC2"," ","7","11TH ST","508000","(37.775378, -122.418286)"
"1409","720-05252","720-05250","2","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","525","WASHINGTON ST","13408000","(37.795538, -122.402673)"
"1283","420-00623","420-00620","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","62","FREMONT ST","5860000","(37.790533, -122.396909)"
"220","687-00570","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","57","TAPIA DR","12375000","(37.721658, -122.480577)"
"2152","359-05196","359-05190","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","519","CLAY ST","4084000","(37.794697, -122.402173)"
"2230","445-01400","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","140","GREEN ST","6441000","(37.800385, -122.40248)"
"2085","661-01243","661-01240","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","124","STEVENSON ST","12166000","(37.788467, -122.40131)"
"275","108-02960","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","296","08TH AVE","388000","(37.782987, -122.466504)"
"2215","462-05135","462-05130","5","Black","MS","N","N","SFMTA","ON","0","MC3"," ","513","HAIGHT ST","6608000","(37.771983, -122.43093)"
"1895","720-05435","720-05430","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","543","WASHINGTON ST","13409000","(37.795486, -122.403085)"
"785","658-00303","658-00300","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","30","SPEAR ST","12044000","(37.793277, -122.395113)"
"1118","561-02048","561-02040","8","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","204","MAIN ST","8629000","(37.79038, -122.393231)"
"1575","612-12282","612-12280","2","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1228","POLK ST","10566000","(37.788306, -122.420149)"
"1807","209-02123","209-02120","3","Black","MS","N","N","SFMTA","ON","0","MC2"," ","212","09TH ST","451000","(37.774636, -122.412866)"
"1012","386-02052","386-02050","2","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","205","DRUMM ST","4972000","(37.79566, -122.396919)"
"420","108-12990","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","1299","08TH AVE","395000","(37.764211, -122.465323)"
"82","324-11061","324-11060","1","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1106","BATTERY ST","2767000","(37.801601, -122.401579)"
"1525","205-01325","205-01320","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","132","05TH ST","294000","(37.781942, -122.405616)"
"1049","892-00039","892-00001","39","Black","MS","N","N","PORT","OFF","892","PortMC2"," ","0","EMBARCADERO NORTH","12553201","(37.79648, -122.394562)"
"737","324-10022","324-10020","2","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1002","BATTERY ST","2765000","(37.800569, -122.40137)"
"1350","472-00563","472-00560","3","Black","MS","N","N","SFMTA","ON","0","MC5","Civic Center","56","HYDE ST","7114000","(37.781021, -122.415298)"
"2098","501-01207","501-01200","7","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","120","JESSIE ST","7517000","(37.788018, -122.400945)"
"378","415-14501","415-14500","1","Black","MS","N","N","SFMTA","ON","0","MC5","Fillmore","1450","FILLMORE ST","5546000","(37.783259, -122.432631)"
"2258","418-06022","418-06020","2","Black","MS","N","N","SFMTA","ON","0","MC5","South Embarcadero","602","FOLSOM ST","5660000","(37.785514, -122.396894)"
"1590","658-00547","658-00540","7","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","54","SPEAR ST","12044000","(37.792982, -122.394743)"
"991","651-00206","651-00200","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","20","SANSOME ST","11542000","(37.790918, -122.400614)"
"997","651-00286","651-00280","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","28","SANSOME ST","11542000","(37.791082, -122.400648)"
"1934","684-03395","684-03390","5","Black","MS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","339","TOWNSEND ST","12663000","(37.776092, -122.396038)"
"2247","470-11700","-","0","Black","SS","N","N","SFMTA","ON","0","MC2"," ","1170","HOWARD ST","7049000","(37.776815, -122.410999)"
"1493","205-01467","205-01460","7","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","146","05TH ST","295000","(37.781783, -122.405441)"
"1604","444-00106","444-00100","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","10","GRANT AVE","6381000","(37.787231, -122.404868)"
"231","224-31630","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","3163","24TH ST","1341000","(37.752343, -122.41569)"
"1543","501-03034","501-03030","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","303","JESSIE ST","7520001","(37.784734, -122.404967)"
"363","354-20331","354-20330","1","Black","MS","N","N","SFMTA","ON","0","MC5","Marina","2033","CHESTNUT ST","3978000","(37.800608, -122.43739)"
"452","370-01517","370-01510","7","Black","MS","Y","N","SFMTA","ON","0","MC5","Mission","151","CAPP ST","3673000","(37.763678, -122.418489)"
"77","720-03279","720-03270","9","Black","MS","Y","N","SFMTA","ON","0","MC5","Downtown","327","WASHINGTON ST","13405000","(37.795894, -122.399944)"
"568","386-02117","386-02110","7","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","211","DRUMM ST","4972000","(37.795859, -122.396959)"
"8","440-08401","440-08400","1","Black","MS","N","N","SFMTA","ON","0","MC3"," ","840","GEARY ST","6116000","(37.786209, -122.417734)"
"1723","568-02094","568-02090","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","209","MISSION ST","9085000","(37.79159, -122.395118)"
"1145","561-00253","561-00250","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","25","MAIN ST","8627000","(37.792717, -122.3959)"
"246","569-19131","569-19130","1","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1913","MARKET ST","8761101","(37.770312, -122.425153)"
"2117","561-00124","561-00120","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","12","MAIN ST","8627000","(37.792803, -122.396265)"
"1772","720-05243","720-05240","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","524","WASHINGTON ST","13408000","(37.795669, -122.402656)"
"738","413-07057","413-07050","7","Black","MS","N","N","SFMTA","ON","0","MC3"," ","705","FILBERT ST","5504000","(37.801096, -122.411108)"
"319","542-03180","542-03002","18","Black","MS","Y","N","SFMTA","ON","0","MC5","Civic Center","318","LARKIN ST","8123000","(37.781069, -122.416992)"
"510","400-01442","400-01440","2","Black","MS","N","N","SFMTA","ON","0","MC1"," ","144","EDDY ST","5059000","(37.784225, -122.410794)"
"881","705-06073","705-06070","3","Black","MS","N","N","SFMTA","ON","0","MC3"," ","607","VALLEJO ST","13092000","(37.798683, -122.407558)"
"40","724-02340","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","234","WILLOW ST","13664000","(37.783244, -122.422061)"
"650","700-05550","-","0","Black","SS","Y","N","SFMTA","ON","0","MC5","Mission","555","VALENCIA ST","13060000","(37.763601, -122.421652)"
"1044","561-02064","561-02060","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","206","MAIN ST","8629000","(37.790352, -122.393197)"
"1802","208-02572","208-02570","2","Black","MS","N","N","SFMTA","ON","0","MC2"," ","257","08TH ST","411000","(37.77526, -122.41026)"
"435","847-05100","-","0","Black","SS","Y","N","PORT","ON","0","PortMC1"," ","510","JEFFERSON ST","7460000","(37.807631, -122.420942)"
"99","600-05031","600-05030","1","Black","MS","N","N","SFMTA","ON","0","MC2"," ","503","PACIFIC AVE","10122000","(37.797238, -122.403841)"
"617","568-02092","568-02090","2","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","209","MISSION ST","9085000","(37.791607, -122.395098)"
"304","701-18100","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","1810","VAN NESS AVE","13160201","(37.792486, -122.422594)"
"1123","561-02043","561-02040","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","204","MAIN ST","8629000","(37.790414, -122.393274)"
"272","684-01260","-","0","Black","SS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","126","TOWNSEND ST","12657000","(37.780072, -122.391362)"
"1691","720-03432","720-03430","2","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","343","WASHINGTON ST","13405000","(37.795854, -122.400259)"
"610","724-02502","724-02500","2","Black","MS","N","N","SFMTA","ON","0","MC3"," ","250","WILLOW ST","13664000","(37.78321, -122.422329)"
"209","826-06740","826-06002","74","Black","MS","N","N","PORT","ON","0","PortMC1"," ","674","DELANCEY ST","117000","(37.782903, -122.389109)"
"1572","612-12285","612-12280","5","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1228","POLK ST","10566000","(37.788333, -122.420154)"
"600","440-08403","440-08400","3","Black","MS","N","N","SFMTA","ON","0","MC3"," ","840","GEARY ST","6116000","(37.786205, -122.417763)"
"1377","470-15274","470-15270","4","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1527","HOWARD ST","7057000","(37.772469, -122.416153)"
"1440","583-11014","583-11010","4","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1101","NOE ST","9628000","(37.751305, -122.431782)"
"2198","561-02170","561-02170","10","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","217","MAIN ST","8629000","(37.790446, -122.393058)"
"1970","525-00601","525-00600","1","Black","MS","Y","N","SFMTA","ON","0","MC5","Downtown","60","KAPLAN LN","7741000","(37.78496, -122.399105)"
"1308","686-06062","686-06060","2","Black","MS","N","N","SFMTA","ON","0","MC5","Civic Center","606","TURK ST","12723000","(37.782194, -122.4193)"
"864","864-04130","-","0","Black","SS","Y","N","PORT","ON","0","PortMC1"," ","413","SPEAR ST","12048000","(37.788503, -122.388879)"
"2066","606-15202","606-15200","2","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1520","PINE ST","10477000","(37.78961, -122.42111)"
"1176","701-18294","701-18290","4","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1829","VAN NESS AVE","13160101","(37.792668, -122.422957)"
"891","600-05033","600-05030","3","Black","MS","N","N","SFMTA","ON","0","MC2"," ","503","PACIFIC AVE","10122000","(37.797234, -122.403871)"
"1668","658-00106","658-00100","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","10","SPEAR ST","12044000","(37.793561, -122.395468)"
"2181","892-00004","892-00001","4","Black","MS","N","N","PORT","OFF","892","PortMC2"," ","0","EMBARCADERO NORTH","12553201","(37.796465, -122.394688)"
"478","202-05480","-","0","Black","SS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","548","02ND ST","144000","(37.782537, -122.393091)"
"812","561-02108","561-02100","8","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","210","MAIN ST","8629000","(37.790217, -122.393028)"
"2183","892-00002","892-00001","2","Black","MS","N","N","PORT","OFF","892","PortMC2"," ","0","EMBARCADERO NORTH","12553201","(37.79648, -122.394702)"
"388","462-18080","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","1808","HAIGHT ST","6624000","(37.769417, -122.452049)"
"1878","202-00135","202-00130","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","13","02ND ST","129000","(37.789016, -122.400935)"
"1472","370-01510","370-01510","10","Black","MS","Y","N","SFMTA","ON","0","MC5","Mission","151","CAPP ST","3673000","(37.763648, -122.418486)"
"495","593-00036","593-00030","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","3","OFARRELL ST","9720000","(37.786735, -122.405148)"
"2026","525-00606","525-00600","6","Black","MS","Y","N","SFMTA","ON","0","MC5","Downtown","60","KAPLAN LN","7741000","(37.784929, -122.399067)"
"1081","525-00301","525-00300","1","Black","MS","Y","N","SFMTA","ON","0","MC5","Downtown","30","KAPLAN LN","7741000","(37.785078, -122.39905)"
"632","892-00025","892-00001","25","Black","MS","N","N","PORT","OFF","892","PortMC2"," ","0","EMBARCADERO NORTH","12553201","(37.796492, -122.394622)"
"759","445-06076","445-06070","6","Black","MS","N","N","SFMTA","ON","0","MC3"," ","607","GREEN ST","6454000","(37.799401, -122.409454)"
"1340","460-02012","460-02010","2","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","201","HALLECK ST","6633000","(37.7935, -122.401397)"
"346","442-02041","442-02040","1","Black","MS","N","N","SFMTA","ON","0","MC2"," ","204","GOLDEN GATE AVE","6261000","(37.781906, -122.414057)"
"859","606-15201","606-15200","1","Black","MS","N","N","SFMTA","ON","0","MC3"," ","1520","PINE ST","10477000","(37.789612, -122.421097)"
"368","109-13430","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","1343","09TH AVE","432000","(37.762906, -122.466311)"
"1558","568-02394","568-02390","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","239","MISSION ST","9085000","(37.791285, -122.3955)"
"553","651-00078","651-00070","8","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","7","SANSOME ST","11542000","(37.790659, -122.400719)"
"2130","561-00316","561-00310","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","31","MAIN ST","8627000","(37.792635, -122.395798)"
"536","720-03411","720-03410","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","341","WASHINGTON ST","13405000","(37.795867, -122.400154)"
"817","561-02103","561-02100","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","210","MAIN ST","8629000","(37.79025, -122.393068)"
"104","442-04031","442-04030","1","Black","MS","N","N","SFMTA","ON","0","MC5","Civic Center","403","GOLDEN GATE AVE","6264000","(37.781354, -122.417373)"
"2112","561-00129","561-00120","9","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","12","MAIN ST","8627000","(37.792767, -122.39622)"
"324","658-00481","658-00480","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","48","SPEAR ST","12044000","(37.793086, -122.394873)"
"1631","501-01122","501-01120","2","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","112","JESSIE ST","7517000","(37.788212, -122.400698)"
"1994","684-01014","684-01010","4","Black","MS","N","N","SFMTA","ON","0","MC5","South Embarcadero","101","TOWNSEND ST","12656000","(37.780443, -122.390585)"
"2268","684-00870","-","0","Black","SS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","87","TOWNSEND ST","12655000","(37.780769, -122.39017)"
"2262","471-06374","471-06370","4","Black","MS","N","N","SFMTA","ON","0","MC5","South Embarcadero","637","HARRISON ST","6716000","(37.78336, -122.39619)"
"1822","651-00142","651-00140","2","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","14","SANSOME ST","11542000","(37.790662, -122.400561)"
"1732","720-03277","720-03270","7","Black","MS","Y","N","SFMTA","ON","0","MC5","Downtown","327","WASHINGTON ST","13405000","(37.795896, -122.399924)"
"595","472-03373","472-03370","3","Black","MS","N","N","SFMTA","ON","0","MC3"," ","337","HYDE ST","7117000","(37.784298, -122.416114)"
"141","202-02141","202-02140","1","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","214","02ND ST","135000","(37.786407, -122.397914)"
"800","651-00119","651-00110","9","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","11","SANSOME ST","11542000","(37.790888, -122.400766)"
"1910","684-03955","684-03950","5","Black","MS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","395","TOWNSEND ST","12663000","(37.775281, -122.397082)"
"214","573-01391","573-01390","1","Black","MS","N","N","SFMTA","ON","0","MC3"," ","139","ALICE B TOKLAS PL","9472000","(37.785232, -122.421004)"
"1163","324-09348","324-09340","8","Black","MS","N","N","SFMTA","ON","0","MC3"," ","934","BATTERY ST","2764000","(37.800353, -122.401328)"
"727","720-05255","720-05250","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","525","WASHINGTON ST","13409000","(37.795532, -122.402727)"
"622","561-00186","561-00180","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","18","MAIN ST","8627000","(37.792576, -122.39598)"
"92","423-01300","423-01004","30","Black","MS","Y","N","SFMTA","ON","0","MC5","Civic Center","130","FULTON ST","5881000","(37.779863, -122.415648)"
"1863","202-00054","202-00050","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","5","02ND ST","129000","(37.789129, -122.401077)"
"484","561-00079","561-00070","9","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","7","MAIN ST","8627000","(37.792854, -122.396072)"
"849","720-05256","720-05250","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","525","WASHINGTON ST","13409000","(37.79553, -122.402742)"
"701","619-00350","619-00003","35","Black","MS","Y","N","SFMTA","ON","0","MC3"," ","35","PETER YORKE WAY","10384000","(37.785658, -122.424093)"
"521","684-03530","684-03530","10","Black","MS","Y","N","SFMTA","ON","0","MC5","South Embarcadero","353","TOWNSEND ST","12663000","(37.776001, -122.396153)"
"67","600-03181","600-03180","1","Black","MS","N","N","SFMTA","ON","0","MC2"," ","318","PACIFIC AVE","10119000","(37.797618, -122.401511)"
"241","611-03750","-","0","Black","SS","N","N","SFMTA","ON","0","MC3"," ","375","PARNASSUS AVE","10293000","(37.763591, -122.4572)"
"252","423-01340","423-01004","34","Black","MS","Y","N","SFMTA","ON","0","MC5","Civic Center","134","FULTON ST","5881000","(37.779856, -122.415701)"
"1839","210-01215","210-01210","5","Black","MS","N","N","SFMTA","ON","0","MC2"," ","121","10TH ST","484000","(37.77488, -122.41527)"
"1326","444-02035","444-02030","5","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","203","GRANT AVE","6384001","(37.788829, -122.405309)"
"1030","386-02123","386-02120","3","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","212","DRUMM ST","4972000","(37.79588, -122.396711)"
"896","324-06233","324-06230","3","Black","MS","N","N","SFMTA","ON","0","MC2"," ","623","BATTERY ST","2761000","(37.797533, -122.400917)"
"1150","561-00196","561-00190","6","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","19","MAIN ST","8627000","(37.792758, -122.395953)"
"965","580-01214","580-01210","4","Black","MS","N","N","SFMTA","ON","0","MC5","Downtown","121","NATOMA ST","9508000","(37.786704, -122.399363)"
